"","AnimalID","ExpStart","Treatment","Partner","SexPartner","PartnerBS","Pass_NB","Colony","Received","Bite","Chase","Displace","Overt","Pulltail","Retreat","Bouts_NB","Call_NB","Total_SI","ObservedDuration","OutOfSight","DurationSeen","WeightRank","QueueLength","QueueRank","GroupSize","NB_Adults60","NB_Adults70","NB_Adults80","NB_Adults90","PartnerWeight","WeightDelay_Abs","CompNB_15","SameSex_CompNB_15","Date","FocalWeight","Weight_Diff","Partner_Weight_Min","Partner_NB"
"850","L6F005",2015-04-17,"Thigh","L6M004","M","Male",10,"Lonely 6","Received",1,0,1,0,0,0,0,0,2,300.466666666667,32.6166666666667,267.85,3,4,1,7,7,7,6,6,148,3,4,2,"17/04/2015",134,-14,143,3
"851","L6F005",2015-04-17,"Thigh","L6M009","M","Male",9,"Lonely 6","Initiated",6,0,0,2,0,1,3,13,8,300.466666666667,32.6166666666667,267.85,3,4,1,7,7,7,6,6,167,3,4,2,"17/04/2015",134,-33,164,3
"852","L6F005",2015-04-17,"Thigh","L6M009","M","Male",9,"Lonely 6","Received",9,0,0,1,9,1,0,0,19,300.466666666667,32.6166666666667,267.85,3,4,1,7,7,7,6,6,167,3,4,2,"17/04/2015",134,-33,164,3
"853","L6F005",2015-04-03,"Tlow","L6F001","F","Subordinate",16,"Lonely 6","Initiated",7,1,0,0,0,1,0,0,8,330.733333333333,37.1333333333333,293.6,4,4,1,7,7,6,6,6,123,0,4,2,"03/04/2015",134,11,123,2
"854","L6F005",2015-04-03,"Tlow","L6F001","F","Subordinate",16,"Lonely 6","Received",5,0,0,0,1,0,13,35,6,330.733333333333,37.1333333333333,293.6,4,4,1,7,7,6,6,6,123,0,4,2,"03/04/2015",134,11,123,2
"855","L6F005",2015-04-03,"Tlow","L6F008","F","Queen",7,"Lonely 6","Initiated",1,0,0,0,0,0,1,5,1,330.733333333333,37.1333333333333,293.6,4,4,1,7,7,6,6,6,121,2,4,2,"03/04/2015",134,13,121,1
"856","L6F005",2015-04-03,"Tlow","L6F008","F","Queen",7,"Lonely 6","Received",0,0,0,0,0,0,0,0,0,330.733333333333,37.1333333333333,293.6,4,4,1,7,7,6,6,6,121,2,4,2,"03/04/2015",134,13,121,1
"857","L6F005",2015-04-03,"Tlow","L6F011","F","Subordinate",12,"Lonely 6","Initiated",3,0,0,0,0,2,0,0,3,330.733333333333,37.1333333333333,293.6,4,4,1,7,7,6,6,6,63,2,4,2,"03/04/2015",134,71,51,2
"858","L6F005",2015-04-03,"Tlow","L6F011","F","Subordinate",12,"Lonely 6","Received",8,0,0,0,0,0,0,0,8,330.733333333333,37.1333333333333,293.6,4,4,1,7,7,6,6,6,63,2,4,2,"03/04/2015",134,71,51,2
"859","L6F005",2015-04-03,"Tlow","L6M002","M","Male",5,"Lonely 6","Initiated",2,0,0,0,0,0,2,4,2,330.733333333333,37.1333333333333,293.6,4,4,1,7,7,6,6,6,136,2,4,2,"03/04/2015",134,-2,134,3
"860","L6F005",2015-04-03,"Tlow","L6M002","M","Male",5,"Lonely 6","Received",0,1,0,0,0,1,0,0,1,330.733333333333,37.1333333333333,293.6,4,4,1,7,7,6,6,6,136,2,4,2,"03/04/2015",134,-2,134,3
"861","L6F005",2015-04-03,"Tlow","L6M004","M","Male",6,"Lonely 6","Initiated",10,0,0,0,3,0,2,14,13,330.733333333333,37.1333333333333,293.6,4,4,1,7,7,6,6,6,148,2,4,2,"03/04/2015",134,-14,143,3
"862","L6F005",2015-04-03,"Tlow","L6M004","M","Male",6,"Lonely 6","Received",2,1,0,0,0,1,0,0,3,330.733333333333,37.1333333333333,293.6,4,4,1,7,7,6,6,6,148,2,4,2,"03/04/2015",134,-14,143,3
"863","L6F005",2015-04-03,"Tlow","L6M009","M","Male",5,"Lonely 6","Initiated",4,0,0,0,0,0,0,0,4,330.733333333333,37.1333333333333,293.6,4,4,1,7,7,6,6,6,165,2,4,2,"03/04/2015",134,-31,164,3
"864","L6F005",2015-04-03,"Tlow","L6M009","M","Male",5,"Lonely 6","Received",3,0,0,0,0,0,0,0,3,330.733333333333,37.1333333333333,293.6,4,4,1,7,7,6,6,6,165,2,4,2,"03/04/2015",134,-31,164,3
